"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"GCA_000238915.2_BAEG01000016.1_63" 4.52956807173982 -0.0382871536691959 0.139785167664727 -0.273305884899323 0.784618091990237 NA
"GCA_000238915.2_BAEG01000058.1_63" 1.64459167846746 -0.0382686917734672 0.0936058239246938 -0.411131557283781 0.680976071319033 NA
"GCA_000046845.1_CR543861.1_2522" 136.037983286812 -0.0382684113225913 0.159430635805164 -0.239984690225307 0.810342125272302 0.999926149255111
"GCA_000046845.1_CR543861.1_2739" 662.829825405129 -0.0382301088963708 0.140785325890717 -0.271529766724906 0.785983608799417 0.999926149255111
"GCA_000238915.2_BAEG01000085.1_325" 54.6243181676651 -0.0381885251198571 0.185301514915678 -0.206288096090242 0.836565876511061 0.999926149255111
"GCA_000238915.2_BAEG01000016.1_20" 3.60707096231045 -0.038143088540079 0.129938644322399 -0.293815143812171 0.768899162497456 NA
"MAG15_2_53" 0.701931254705412 -0.0381303262919407 0.0575351102843452 -0.667079131284193 0.504721589330328 NA
"MAG15_61_15" 0.701931254705412 -0.0381303262919407 0.0575351102843452 -0.667079131284193 0.504721589330328 NA
"GCA_003417435.1_QVMX01000003.1_970" 0.701931254705412 -0.0381303262919407 0.0575351102843452 -0.667079131284193 0.504721589330328 NA
"GCA_000238915.2_BAEG01000032.1_44" 1.58261855807894 -0.0381277963668817 0.0940595037676671 -0.404080962248318 0.686153184004057 NA
"GCA_000238915.2_BAEG01000054.1_63" 1.99409343350626 -0.038116393383948 0.101116139811069 -0.37929618406865 0.704467933005689 NA
"MAG15_99_8" 84.3599808860981 -0.0381114519450442 0.174036548725081 -0.219052836331571 0.826608889639165 0.999926149255111
"GCA_002370525.2_AP014630.1_1856" 146.273856977198 -0.0381057839087459 0.165898863112705 -0.22979851406652 0.818248339432151 0.999926149255111
"GCA_000046845.1_CR543861.1_7" 185.258673266237 -0.0381047003752878 0.171470107817163 -0.222168918213833 0.824182389157061 0.999926149255111
"MAG15_106_13" 51.1178082364972 -0.0380992349489456 0.184693967535998 -0.20612061330507 0.836696697396277 0.999926149255111
"MAG15_56_33" 21.4535878148022 -0.0380820329045261 0.189967637491285 -0.20043959506359 0.84113679536989 0.999926149255111
"MAG15_33_36" 6.61461140385216 -0.0380715312861243 0.151544513221863 -0.250393346389312 0.80228317458275 0.999926149255111
"GCA_000046845.1_CR543861.1_822" 1.07966129318599 -0.03806299684546 0.0708795451977366 -0.555784493111027 0.578358187491988 NA
"GCA_000046845.1_CR543861.1_775" 99.9041707304744 -0.0380279262243572 0.170253096192354 -0.223263124971604 0.8233307249343 0.999926149255111
"GCA_000046845.1_CR543861.1_2448" 324.495824074341 -0.0379695884944279 0.150773216200107 -0.251806033982573 0.801190993132395 0.999926149255111
"GCA_000238915.2_BAEG01000092.1_13" 4.86946929246979 -0.0379581727140287 0.140203042409378 -0.27030527659643 0.78692540627028 0.999926149255111
"GCA_002370525.2_AP014630.1_2560" 42.1969905617476 -0.0379537082867621 0.186047564521787 -0.203960357723401 0.838384477639909 0.999926149255111
"MAG15_110_24" 5.32532858346172 -0.0379420708972534 0.146815822813485 -0.259302547212642 0.795401814216678 0.999926149255111
"MAG11_5_64" 1.06203418906507 -0.0379364154004061 0.0750546355952335 -0.522306663794356 0.601456830205529 NA
"GCA_000238915.2_BAEG01000008.1_33" 1.26030604217288 -0.037919264741721 0.0814911638820667 -0.464496944494078 0.642291748150303 NA
"MAG15_39_39" 3.50055077621957 -0.0379134788263086 0.127876351909899 -0.294883926698903 0.768082550908567 NA
"GCA_000238915.2_BAEG01000092.1_76" 1.63783503121871 -0.0378593240820276 0.093532657132194 -0.406720917221489 0.684212975768719 NA
"MAG15_235_5" 6.55542321985286 -0.0377806912156223 0.15677651252237 -0.241032090741838 0.809530244793006 0.999926149255111
"GCA_003417435.1_QVMX01000003.1_556" 1.71612693386781 -0.0376895853584664 0.0942987493902532 -0.405909548005548 0.684809062274788 NA
"MAG15_8_44" 231.558891954832 -0.0376790564876937 0.166070017354898 -0.226900162208373 0.820501375919065 0.999926149255111
"GCA_000238915.2_BAEG01000065.1_10" 6.63072913667797 -0.0376636338456781 0.155337839353667 -0.241773436672771 0.808955722823096 0.999926149255111
"GCA_000238915.2_BAEG01000054.1_20" 1.2764237749987 -0.0376552612412864 0.0844297806218526 -0.446783100674715 0.655031674167311 NA
"MAG15_32_50" 1.2764237749987 -0.0376552612412864 0.0844297806218526 -0.446783100674715 0.655031674167311 NA
"MAG15_53_27" 1.2764237749987 -0.0376552612412864 0.0844297806218526 -0.446783100674715 0.655031674167311 NA
"GCA_003417435.1_QVMX01000004.1_91" 1.2764237749987 -0.0376552612412864 0.0844297806218526 -0.446783100674715 0.655031674167311 NA
"MAG15_23_34" 3.5300489822247 -0.0376548851841716 0.120676658441655 -0.310924211169854 0.755858238238837 NA
"GCA_004359495.1_RHHC01000004.1_656" 2.85037079160549 -0.0376513268934814 0.113531298056076 -0.329640738742533 0.741671436497268 NA
"MAG15_1_42" 287.110339110451 -0.0376159548438447 0.138660495280456 -0.271269749649396 0.786183570736584 0.999926149255111
"GCA_000196735.1_FN597644.1_2646" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_000196735.1_FN597644.1_141" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_003417435.1_QVMX01000003.1_951" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_900187265.1_LT906450.1_3410" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_003417435.1_QVMX01000003.1_120" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_004359495.1_RHHC01000001.1_540" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_003417435.1_QVMX01000001.1_937" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"MAG15_38_50" 0.699220188963523 -0.0376121241056962 0.0611553109393447 -0.671667879700251 0.501795154125015 NA
"GCA_000046845.1_CR543861.1_2738" 2902.73033895717 -0.0376090558906716 0.135128955038303 -0.278317599564272 0.780768567133399 0.999926149255111
"MAG15_65_23" 0.710090645835698 -0.0376073411415111 0.0578071901118464 -0.669313835720304 0.503295302795505 NA
"GCA_000238915.2_BAEG01000032.1_47" 12.4871483478347 -0.0376064899077602 0.180201867696914 -0.209186303389504 0.83430280421402 0.999926149255111
"MAG15_29_16" 12.3643979481175 -0.0376004092282324 0.177320158914156 -0.211805209683709 0.832259003993407 0.999926149255111
"MAG15_34_9" 19.4261645555794 -0.0375687217673102 0.188318654220658 -0.199593216715197 0.841798733317851 0.999926149255111
"GCA_000046845.1_CR543861.1_1621" 78.0121322667954 -0.0375662004853052 0.178800052853641 -0.209942916396493 0.833712226127354 0.999926149255111
"MAG15_37_8" 0.976985639167221 -0.0375439296058833 0.0735128095376454 -0.517474093487372 0.604825248937223 NA
"MAG15_148_7" 48.6832141198228 -0.0375404439167481 0.186019554537305 -0.201983944669065 0.839929275794128 0.999926149255111
"GCA_003417435.1_QVMX01000001.1_324" 1.05527754181632 -0.0375069098376672 0.0749325252492302 -0.516633009623335 0.605412368106074 NA
"GCA_003417435.1_QVMX01000002.1_841" 1.05527754181632 -0.0375069098376672 0.0749325252492302 -0.516633009623335 0.605412368106074 NA
"MAG15_9_59" 1.85123324958604 -0.0374786567855034 0.0877216969514151 -0.435401126802461 0.66327129261489 NA
"MAG15_11_51" 2.00880842245055 -0.0374781681989223 0.102613522142957 -0.368242001769692 0.712692794399866 NA
"MAG15_43_28" 2.50511566750831 -0.0374756592080909 0.111952300812581 -0.332015192936548 0.739877786829373 NA
"GCA_000238915.2_BAEG01000039.1_72" 9.6225510163167 -0.0374612019990938 0.166468311842976 -0.224784331425022 0.822147055883173 0.999926149255111
"MAG15_121_11" 4.59574942377295 -0.0374106834267735 0.141060174465375 -0.265414191319989 0.790690404986748 NA
"MAG15_159_2" 2.50642398936866 -0.037320933561609 0.103910492108909 -0.356418924582978 0.721526858955109 NA
"MAG15_6_80" 319.00152060858 -0.0373167743905787 0.136425673159276 -0.273521564294582 0.78445231820209 0.999926149255111
"MAG11_4_129" 2.23530855900014 -0.0373083391689487 0.107540570350998 -0.345780643122212 0.729507573409034 NA
"GCA_002370525.2_AP014630.1_411" 55.6264731016046 -0.0373042859629246 0.181912464442652 -0.204992701257501 0.837577827492561 0.999926149255111
"GCA_002370525.2_AP014630.1_4058" 223.160766169662 -0.0372755279906382 0.150078850607252 -0.248431629237485 0.803800463886517 0.999926149255111
"MAG15_198_6" 5.06624983306182 -0.037256716061171 0.139163312900517 -0.267416052562391 0.789148841191548 0.999926149255111
"MAG15_146_9" 427.766407368101 -0.0372338641251991 0.13122378054937 -0.283741472063795 0.776608510191924 0.999926149255111
"MAG15_78_21" 5.16065946853674 -0.0372298474170667 0.144155875263279 -0.258918808647816 0.795697885713916 0.999926149255111
"GCA_000046845.1_CR543861.1_2138" 42.5191648357943 -0.0372291172126513 0.187253114750818 -0.19898553289562 0.842274061377832 0.999926149255111
"MAG15_8_25" 45.0520587233698 -0.0371784016484207 0.186861272412908 -0.199137486923487 0.842155198097134 0.999926149255111
"GCA_002370525.2_AP014630.1_2187" 7.2365782358571 -0.0371347196233286 0.158449293947234 -0.235426310499411 0.813877867048996 0.999926149255111
"MAG15_119_11" 25.0984617207196 -0.037107476211413 0.190063622807598 -0.195095822395141 0.845317932986106 0.999926149255111
"MAG15_28_43" 35.6930843729393 -0.0371011117714749 0.189718948740787 -0.195273921612102 0.845178511604091 0.999926149255111
"GCA_002370525.2_AP014630.1_1163" 31.1681964349964 -0.0371001739343023 0.190414582999973 -0.195175801905914 0.845255322038729 0.999926149255111
"MAG15_9_29" 176.202063651289 -0.0370998972576863 0.152390814931915 -0.243445520474449 0.80766028400659 0.999926149255111
"MAG15_162_1" 1.24679274767538 -0.0370812629920697 0.0812820559480969 -0.454470847201917 0.649489970075655 NA
"MAG15_14_3" 1.89272610134784 -0.0370759562121856 0.0978832294466107 -0.376824201640164 0.706304253991475 NA
"GCA_000238915.2_BAEG01000085.1_224" 1.04447531306071 -0.037071130648101 0.0702617641932867 -0.542477131380366 0.587489857250944 NA
"GCA_000046845.1_CR543861.1_173" 33.1922477708715 -0.037064292393429 0.190027026458355 -0.195098564525752 0.8453157863277 0.999926149255111
"GCA_002370525.2_AP014630.1_2270" 2.3149087835096 -0.0370636948913926 0.100387531264064 -0.370766826428813 0.710811211707405 NA
"MAG11_9_49" 2.30008716715174 -0.0370555736265037 0.108773643199743 -0.341710158843952 0.732569026188641 NA
"GCA_002370525.2_AP014630.1_3337" 6.7775497575296 -0.0370232406619605 0.154164626771101 -0.240459781128363 0.809973838672888 0.999926149255111
"MAG11_2_170" 0.939195220713616 -0.0370204569147062 0.0698318794324827 -0.531913555870129 0.594785868042816 NA
"GCA_000238915.2_BAEG01000064.1_50" 0.939195220713616 -0.0370204569147062 0.0698318794324827 -0.531913555870129 0.594785868042816 NA
"GCA_003417435.1_QVMX01000001.1_998" 0.939195220713616 -0.0370204569147062 0.0698318794324827 -0.531913555870129 0.594785868042816 NA
"MAG15_56_1" 59.9952642647279 -0.0370076686853861 0.182935749968619 -0.202382915646327 0.839617383397155 0.999926149255111
"GCA_003417435.1_QVMX01000002.1_596" 0.920366422145908 -0.0370075747001619 0.0717413919397648 -0.515293699067212 0.606347801318873 NA
"GCA_003417435.1_QVMX01000005.1_21" 0.920366422145908 -0.0370075747001619 0.0717413919397648 -0.515293699067212 0.606347801318873 NA
"MAG15_92_13" 26.9963044951749 -0.0370035803707327 0.19045789910996 -0.194246717480033 0.845982704185493 0.999926149255111
"MAG15_10_33" 2.8816056122451 -0.0370007535119331 0.114675156580519 -0.32143918825046 0.747877589554669 NA
"GCA_000238915.2_BAEG01000058.1_23" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_000238915.2_BAEG01000083.1_67" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_003417435.1_QVMX01000010.1_56" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_004359495.1_RHHC01000003.1_684" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"MAG15_74_7" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"MAG15_230_2" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_004359495.1_RHHC01000003.1_720" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_003417435.1_QVMX01000001.1_84" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"GCA_003417435.1_QVMX01000003.1_381" 0.620928286314425 -0.0369706087774063 0.0586947535858318 -0.61442568472606 0.538934067368541 NA
"MAG15_47_4" 5.70551510811978 -0.0369275222364936 0.14463821642842 -0.253764088434582 0.799677818714052 0.999926149255111
"MAG15_181_7" 3.89975245089318 -0.0369168775973841 0.133863611503773 -0.275492887826728 0.782937589194705 NA
"MAG15_6_70" 2.5968824653579 -0.036907581017017 0.110692807019713 -0.333286329716832 0.738918157394455 NA
"GCA_003417435.1_QVMX01000001.1_641" 0.985145030297506 -0.0368895277404082 0.0736584789730441 -0.508693924113604 0.610966781899428 NA
"GCA_000046845.1_CR543861.1_2237" 225.468198927692 -0.036886064513345 0.152846259292835 -0.241289939607756 0.809330407610128 0.999926149255111
"GCA_000238915.2_BAEG01000085.1_257" 1.57997572045361 -0.0368828005423561 0.0883673686550477 -0.415926836942188 0.677463540937358 NA
"MAG11_9_139" 2.35690743360781 -0.0368637394421095 0.107356365464843 -0.346217045776418 0.729179605299648 NA
"GCA_002370525.2_AP014630.1_2069" 23.4254991294294 -0.0368581517407202 0.189528252990406 -0.194304108311641 0.845937768972475 0.999926149255111
"GCA_000046845.1_CR543861.1_2889" 11071.2680287062 -0.0368399598896407 0.122404188699151 -0.30096845626236 0.763438548202562 0.999926149255111
"MAG15_78_27" 1.86309507402452 -0.0368206247271994 0.0948678143503277 -0.384801896146809 0.700384194182117 NA
"GCA_000238915.2_BAEG01000085.1_68" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"MAG15_34_30" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"GCA_000238915.2_BAEG01000078.1_4" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"MAG11_16_27" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"MAG11_18_15" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"GCA_004359495.1_RHHC01000003.1_836" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"GCA_003417435.1_QVMX01000002.1_246" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"GCA_003417435.1_QVMX01000002.1_287" 0.681661312959162 -0.0368200574992132 0.0569831129147697 -0.645343761309219 0.518704439552338 NA
"MAG15_154_10" 40.67478553528 -0.0367985039295355 0.189091349647087 -0.194764073515585 0.845577648822524 0.999926149255111
"MAG15_56_17" 5.63405393422293 -0.0367862060666508 0.141343686155567 -0.259245999374731 0.795445441557698 0.999926149255111
"GCA_002370525.2_AP014630.1_2410" 106.63984010632 -0.0367833088028314 0.16849055931675 -0.218357651633032 0.827150458486289 0.999926149255111
"GCA_002370525.2_AP014630.1_2331" 10.9605685826803 -0.0367765985822156 0.172958910392441 -0.212523592048112 0.831698574339555 0.999926149255111
"GCA_002370525.2_AP014630.1_4179" 10.51795081604 -0.0367424211369599 0.172858768950315 -0.213182974181201 0.831184247671497 0.999926149255111
"MAG15_9_65" 29.7640768077882 -0.0367393007352982 0.190256142159463 -0.193164443786629 0.846830184027057 0.999926149255111
"MAG15_79_8" 23.8294721105398 -0.0367297981909659 0.190232269443339 -0.192822978065014 0.847097607289145 0.999926149255111
"GCA_002370525.2_AP014630.1_4255" 125.418251577498 -0.0367142984803203 0.16297388452236 -0.225302961766185 0.821743595745039 0.999926149255111
"GCA_002370525.2_AP014630.1_1024" 12.2360279391304 -0.0366959110760679 0.176994694647605 -0.20756488699526 0.835568723330849 0.999926149255111
"GCA_000238915.2_BAEG01000085.1_219" 2.52534720995755 -0.0366950801013056 0.109339249486428 -0.333485951015183 0.738767492587189 NA
"GCA_002370525.2_AP014630.1_672" 62.0317995980943 -0.036693662571326 0.181879908122395 -0.201721609901519 0.840134367617888 0.999926149255111
"GCA_002370525.2_AP014630.1_1384" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"GCA_000238915.2_BAEG01000039.1_127" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"MAG15_177_5" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"MAG11_1_58" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"MAG15_1_75" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"GCA_003417435.1_QVMX01000001.1_362" 0.685706894466023 -0.0366893131504746 0.0607901391357516 -0.656974834743083 0.511197097771005 NA
"MAG15_49_6" 80.2353625308209 -0.0366827345553297 0.172186477632294 -0.212977657069232 0.83134438995738 0.999926149255111
"MAG15_256_2" 16.2780636195441 -0.0366660812820256 0.185146248282799 -0.198117759060916 0.842952930501796 0.999926149255111
"GCA_002370525.2_AP014630.1_2259" 104.701060160015 -0.0366376253787587 0.166661464908376 -0.219914747031544 0.825937550978878 0.999926149255111
"MAG15_66_12" 5.19198285781059 -0.0366029588995552 0.143416167959263 -0.254794586887179 0.798881756362467 0.999926149255111
"MAG15_46_24" 12.9430426773312 -0.0365885771994738 0.180185932513466 -0.202660906906596 0.839400080817778 0.999926149255111
"GCA_900187265.1_LT906450.1_3246" 0.913609774897158 -0.0365652588622441 0.0715998936078893 -0.509467655593355 0.610424464253924 NA
"GCA_004359495.1_RHHC01000001.1_15" 0.913609774897158 -0.0365652588622441 0.0715998936078893 -0.509467655593355 0.610424464253924 NA
"GCA_004359495.1_RHHC01000001.1_57" 0.913609774897158 -0.0365652588622441 0.0715998936078893 -0.509467655593355 0.610424464253924 NA
"GCA_000238915.2_BAEG01000016.1_50" 8.86281447959437 -0.0365157092211171 0.167973552687889 -0.216711186814898 0.828433429359028 0.999926149255111
"GCA_000046845.1_CR543861.1_2792" 38.933138458272 -0.0365112874042732 0.187372985850782 -0.194820967594771 0.845533107031909 0.999926149255111
"GCA_003417435.1_QVMX01000002.1_284" 2.34861522115933 -0.0365011492494106 0.0972417929434757 -0.377985383711047 0.70544145201759 NA
"GCA_002370525.2_AP014630.1_2190" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG15_52_11" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG15_64_21" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG15_80_11" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG11_3_179" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"GCA_004359495.1_RHHC01000001.1_697" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"GCA_003417435.1_QVMX01000003.1_266" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG11_17_36" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"GCA_004359495.1_RHHC01000002.1_317" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"GCA_004359495.1_RHHC01000003.1_223" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"GCA_000238915.2_BAEG01000027.1_158" 0.614171639065675 -0.0364958078939572 0.0584930195513157 -0.606766075593815 0.544006164690754 NA
"MAG15_32_9" 55.1933245745802 -0.0364853398221519 0.185995334539929 -0.196070815060626 0.844554739076238 0.999926149255111
"GCA_000046845.1_CR543861.1_2468" 9.92306659575423 -0.0364786535571962 0.173193097170823 -0.210330036461359 0.833410093869305 0.999926149255111
"GCA_002370525.2_AP014630.1_134" 6.10087810410822 -0.0364715958712976 0.152320329039348 -0.239623413961281 0.810622211802122 0.999926149255111
"GCA_000046845.1_CR543861.1_2495" 4.48127089598654 -0.0364486633407643 0.135239430275381 -0.26835264681125 0.788427885445152 NA
"MAG11_16_51" 1.05263470419099 -0.03644097442909 0.0703922683937966 -0.533398809441774 0.593757541474494 NA
"GCA_003417435.1_QVMX01000001.1_527" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG15_18_18" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG15_1_93" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG11_6_121" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"GCA_003417435.1_QVMX01000002.1_347" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG15_67_19" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG15_124_18" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"MAG15_150_1" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"GCA_003417435.1_QVMX01000001.1_397" 0.62908767744471 -0.0364342382519259 0.0589933512604229 -0.616809008070055 0.537360709636471 NA
"GCA_002370525.2_AP014630.1_540" 467.870494303852 -0.0363993167023046 0.133127543774504 -0.273415028753428 0.784534201483968 0.999926149255111
"MAG15_66_3" 3.91998399334242 -0.0363950101995766 0.131467957339349 -0.276834945811544 0.781906846537403 NA
"GCA_002370525.2_AP014630.1_55" 18.2441320375153 -0.0363940957985985 0.186363824700291 -0.195603749482086 0.844920325312176 0.999926149255111
"GCA_000238915.2_BAEG01000010.1_81" 13.3877717222016 -0.0363688611834947 0.181303662873418 -0.20084094696656 0.840822944170052 0.999926149255111
"GCA_000046845.1_CR543861.1_3141" 31.9479562606761 -0.0363037499344285 0.189795590848707 -0.191067809306736 0.848472467440037 0.999926149255111
"GCA_000238915.2_BAEG01000070.1_3" 0.689820704089448 -0.0363005233326819 0.0572605733981795 -0.647629600147457 0.517224547614871 NA
"MAG15_202_5" 0.689820704089448 -0.0363005233326819 0.0572605733981795 -0.647629600147457 0.517224547614871 NA
"MAG15_73_11" 0.689820704089448 -0.0363005233326819 0.0572605733981795 -0.647629600147457 0.517224547614871 NA
"GCA_002370525.2_AP014630.1_2740" 4.80057687469477 -0.0362893507479404 0.141973442670125 -0.254511783381236 0.799100201927472 0.999926149255111
"GCA_000046845.1_CR543861.1_519" 451.167324508249 -0.0362889700354547 0.156130994888862 -0.232397748670717 0.816229097365619 0.999926149255111
"GCA_003417435.1_QVMX01000001.1_982" 4.09900460849534 -0.0362849120626195 0.128303563481395 -0.282602613908204 0.777481476372886 NA
"MAG15_12_7" 73.2843482532608 -0.036276815190232 0.174019206146041 -0.208439885470464 0.834885516074029 0.999926149255111
"MAG15_27_30" 1785.16362013418 -0.0362461341892302 0.121303408684066 -0.298801192942098 0.765091740664787 0.999926149255111
"MAG15_271_1" 21.8094289873876 -0.0361788236963948 0.189806027304833 -0.19026104124452 0.849104580568737 0.999926149255111
"GCA_002370525.2_AP014630.1_2161" 153.043698580895 -0.0361176518422 0.155748519727329 -0.231933047294806 0.816590016254945 0.999926149255111
"GCA_000046845.1_CR543861.1_2869" 1326.05966393767 -0.0360851033330941 0.130933733384234 -0.275587995856656 0.782864530673369 0.999926149255111
"GCA_000238915.2_BAEG01000039.1_117" 68.4965221736293 -0.0360478431212548 0.184871080651427 -0.195072911254025 0.845335868862882 0.999926149255111
"GCA_000046845.1_CR543861.1_2219" 372.867674937379 -0.0360167762108873 0.153019759632153 -0.235327660154868 0.813954428156235 0.999926149255111
"MAG15_92_18" 1.61224958540226 -0.0359980525545201 0.0943523269144536 -0.382239887434791 0.7022834381224 NA
"GCA_003417435.1_QVMX01000009.1_18" 1.63923777510025 -0.0359867331202538 0.0926415193729848 -0.390570412455591 0.696114799311427 NA
"MAG11_17_32" 1.63923777510025 -0.0359867331202538 0.0926415193729848 -0.390570412455591 0.696114799311427 NA
"GCA_002370525.2_AP014630.1_2049" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"MAG15_1_95" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"MAG15_5_27" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"MAG15_43_38" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"GCA_003417435.1_QVMX01000002.1_777" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"MAG15_9_7" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"GCA_003417435.1_QVMX01000001.1_682" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"GCA_003417435.1_QVMX01000003.1_93" 0.62233103019596 -0.0359609760877405 0.0587938036142429 -0.609175150718057 0.542408349373221 NA
"GCA_002370525.2_AP014630.1_1303" 13.9062072818863 -0.0359453723129986 0.178081301915707 -0.202498428929119 0.839527086503477 0.999926149255111
"GCA_003417435.1_QVMX01000001.1_920" 1.31281144957077 -0.0359449518105574 0.0849155150263626 -0.42724837958018 0.669198426814952 NA
"MAG15_17_2" 1.31281144957077 -0.0359449518105574 0.0849155150263626 -0.42724837958018 0.669198426814952 NA
"MAG15_7_22" 115.713433652653 -0.0359349161364952 0.16737269134737 -0.214613813552355 0.830068423220725 0.999926149255111
"GCA_002370525.2_AP014630.1_2905" 0.739721673159017 -0.0359023367928392 0.0587595036335975 -0.677214186836765 0.498270067817187 NA
"GCA_000046845.1_CR543861.1_489" 153.461150492572 -0.0358803477510968 0.15922462489987 -0.225323152212949 0.821727889864159 0.999926149255111
"MAG15_197_5" 28.1957705955271 -0.0358707216633111 0.190321962665518 -0.188580957479239 0.850421258741378 0.999926149255111
"GCA_000046845.1_CR543861.1_3253" 230.639124274714 -0.0358464424003663 0.150623246280077 -0.237953098324251 0.811917471527111 0.999926149255111
"GCA_003417435.1_QVMX01000004.1_21" 1.08902237876306 -0.0357857951011359 0.0719315742605787 -0.517138252655874 0.605059652237553 NA
"GCA_004359495.1_RHHC01000003.1_338" 0.955514002974187 -0.0357757241305603 0.0701508199726878 -0.514246724255005 0.60707950423687 NA
"GCA_000046845.1_CR543861.1_1638" 7.60573165350523 -0.0357748514898973 0.162653031634845 -0.219396499972711 0.826341196236223 0.999926149255111
